id,compound_id,health_effect_id,"orig_health_effect_name","orig_compound_name","orig_citation","citation","citation_type","created_at","updated_at",creator_id,updater_id,source_id,"source_type"
6138,13001,796,"Chemopreventive","ARJUNOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:10","2014-11-05 14:50:40",NULL,NULL,13001,"Compound"
6139,13258,796,"Chemopreventive","LUTEOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,13258,"Compound"
6140,13570,796,"Chemopreventive","LIMONENE",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,13570,"Compound"
6141,13705,796,"Chemopreventive","GERANIAL",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,13705,"Compound"
6142,13724,796,"Chemopreventive","CITRAL",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,13724,"Compound"
6143,14300,796,"Chemopreventive","D-LIMONENE",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,14300,"Compound"
6144,14616,796,"Chemopreventive","BETA-CAROTENE",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,14616,"Compound"
6145,14926,796,"Chemopreventive","PERILLYL-ALCOHOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,14926,"Compound"
6146,15784,796,"Chemopreventive","SQUALENE",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,15784,"Compound"
6147,17407,796,"Chemopreventive","MYRCENE",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,17407,"Compound"
6148,20515,796,"Chemopreventive","ALLIXIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,20515,"Compound"
6149,21462,796,"Chemopreventive","PECTIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,21462,"Compound"
6150,12303,797,"Chemopreventive-Inhibitor","AURAPTENE",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,12303,"Compound"
6151,1083,798,"Chitinolytic","BROMELAIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,1083,"Compound"
6152,1083,799,"Chitosanolytic","BROMELAIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,1083,"Compound"
6153,963,800,"Cholagogue","HERNIARIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,963,"Compound"
6154,1108,800,"Cholagogue","6-GINGEROL|GINGEROL",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,1108,"Compound"
6155,1514,800,"Cholagogue","CYNARIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,1514,"Compound"
6156,1897,800,"Cholagogue","HEXAHYDROCURCUMIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,1897,"Compound"
6157,2558,800,"Cholagogue","CAFFEIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,2558,"Compound"
6158,2582,800,"Cholagogue","CHLOROGENIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,2582,"Compound"
6159,2652,800,"Cholagogue","DAPHNETIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,2652,"Compound"
6160,2744,800,"Cholagogue","PATULETIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,2744,"Compound"
6161,2774,800,"Cholagogue","SCOPARONE",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,2774,"Compound"
6162,11707,800,"Cholagogue","10-GINGEROL",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,11707,"Compound"
6163,12295,800,"Cholagogue","CURCUMIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,12295,"Compound"
6164,12396,800,"Cholagogue","ACETYL-EUGENOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,12396,"Compound"
6165,12708,800,"Cholagogue","SCOPOLETIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,12708,"Compound"
6166,12758,800,"Cholagogue","P-TOLYL-METHYLCARBINOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,12758,"Compound"
6167,12804,800,"Cholagogue","FERULIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,12804,"Compound"
6168,14283,800,"Cholagogue","LUTEOLIN-7-O-BETA-GLUCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,14283,"Compound"
6169,14419,800,"Cholagogue","TERPINEOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,14419,"Compound"
6170,453,801,"Choleretic","THEOPHYLLINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,453,"Compound"
6171,633,801,"Choleretic","KAEMPFEROL",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,633,"Compound"
6172,662,801,"Choleretic","GALLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,662,"Compound"
6173,678,801,"Choleretic","NARINGENIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,678,"Compound"
6174,696,801,"Choleretic","ISOFRAXIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:11","2014-11-05 14:50:40",NULL,NULL,696,"Compound"
6175,838,801,"Choleretic","VANILLIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,838,"Compound"
6176,846,801,"Choleretic","VANILLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,846,"Compound"
6177,1014,801,"Choleretic","NICOTINIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,1014,"Compound"
6178,1094,801,"Choleretic","UMBELLIFERONE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,1094,"Compound"
6179,1170,801,"Choleretic","QUINIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,1170,"Compound"
6180,1514,801,"Choleretic","CYNARIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,1514,"Compound"
6181,1897,801,"Choleretic","HEXAHYDROCURCUMIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,1897,"Compound"
6182,2096,801,"Choleretic","BOLDINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2096,"Compound"
6183,2100,801,"Choleretic","CAFFEINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2100,"Compound"
6184,2536,801,"Choleretic","QUERCETIN-3-RHAMNOGLUCOSIDE|RUTOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2536,"Compound"
6185,2558,801,"Choleretic","CAFFEIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2558,"Compound"
6186,2582,801,"Choleretic","CHLOROGENIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2582,"Compound"
6187,2593,801,"Choleretic","P-COUMARIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2593,"Compound"
6188,2680,801,"Choleretic","HESPERIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2680,"Compound"
6189,2774,801,"Choleretic","SCOPARONE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2774,"Compound"
6190,2775,801,"Choleretic","AESCULETIN|ESCULETIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2775,"Compound"
6191,2776,801,"Choleretic","AESCULIN|ESCULIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2776,"Compound"
6192,2798,801,"Choleretic","APIGENIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,2798,"Compound"
6193,4091,801,"Choleretic","ATROPINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,4091,"Compound"
6194,4524,801,"Choleretic","KAEMPFEROL-3-RHAMNOGLUCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,4524,"Compound"
6195,5339,801,"Choleretic","DICINNAMOYLMETHANE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,5339,"Compound"
6196,5845,801,"Choleretic","PLUMBAGIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,5845,"Compound"
6197,8740,801,"Choleretic","BENZOIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,8740,"Compound"
6198,8782,801,"Choleretic","CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,8782,"Compound"
6199,11887,801,"Choleretic","QUERCITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,11887,"Compound"
6200,12055,801,"Choleretic","CINNAMIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,12055,"Compound"
6201,12174,801,"Choleretic","EUGENOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,12174,"Compound"
6202,12295,801,"Choleretic","CURCUMIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,12295,"Compound"
6203,12708,801,"Choleretic","SCOPOLETIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,12708,"Compound"
6204,12729,801,"Choleretic","MYRICITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,12729,"Compound"
6205,12804,801,"Choleretic","FERULIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,12804,"Compound"
6206,12861,801,"Choleretic","OLEIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,12861,"Compound"
6207,13258,801,"Choleretic","LUTEOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,13258,"Compound"
6208,13277,801,"Choleretic","THYMOQUINONE",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:40",NULL,NULL,13277,"Compound"
6209,13577,801,"Choleretic","BORNEOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:41",NULL,NULL,13577,"Compound"
6210,14376,801,"Choleretic","URSOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:41",NULL,NULL,14376,"Compound"
6211,14423,801,"Choleretic","CROCETIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:41",NULL,NULL,14423,"Compound"
6212,14502,801,"Choleretic","MENTHOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:12","2014-11-05 14:50:41",NULL,NULL,14502,"Compound"
6213,14552,801,"Choleretic","CROCIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,14552,"Compound"
6214,14619,801,"Choleretic","1,8-CINEOLE",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,14619,"Compound"
6215,16485,801,"Choleretic","KAEMPFEROL-3-O-GLUCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,16485,"Compound"
6216,17395,801,"Choleretic","TURMERONE",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,17395,"Compound"
6217,1514,802,"Cholesterolytic","CYNARIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,1514,"Compound"
6218,3299,802,"Cholesterolytic","GLYCOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,3299,"Compound"
6219,10549,802,"Cholesterolytic","INOSITOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,10549,"Compound"
6220,12245,802,"Cholesterolytic","GLYCERIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,12245,"Compound"
6221,13570,802,"Cholesterolytic","LIMONENE",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,13570,"Compound"
6222,2576,803,"Choline-Sparing","(-)-EPICATECHIN|EPICATECHIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,2576,"Compound"
6223,683,804,"Cholinergic","NOBILETIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,683,"Compound"
6224,710,804,"Cholinergic","CHOLINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,710,"Compound"
6225,3969,804,"Cholinergic","NICOTINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,3969,"Compound"
6226,4182,804,"Cholinergic","LITHIUM",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,4182,"Compound"
6227,8017,804,"Cholinergic","IRIGENIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,8017,"Compound"
6228,19148,804,"Cholinergic","LECITHIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,19148,"Compound"
6229,8782,805,"Chronotropic","CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,8782,"Compound"
6230,5728,806,"Cicatrizant","GIBBERELLIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,5728,"Compound"
6231,14419,806,"Cicatrizant","ALPHA-TERPINEOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,14419,"Compound"
6232,22008,806,"Cicatrizant","ALPHA-BISABOLOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,22008,"Compound"
6233,14502,807,"Ciliotoxic","MENTHOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,14502,"Compound"
6234,5753,808,"Circulatory-Stimulant","VITAMIN-E",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,5753,"Compound"
6235,8782,808,"Circulatory-Stimulant","CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,8782,"Compound"
6236,10397,808,"Circulatory-Stimulant","TOCOPHEROL",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,10397,"Compound"
6237,565,809,"Circulotonic","ALPHA-TOCOPHEROL",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,565,"Compound"
6238,1014,809,"Circulotonic","NIACIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,1014,"Compound"
6239,10397,809,"Circulotonic","TOCOPHEROL",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,10397,"Compound"
6240,2542,810,"Clastogenic","BERGAPTEN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,2542,"Compound"
6241,2558,810,"Clastogenic","CAFFEIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,2558,"Compound"
6242,2582,810,"Clastogenic","CHLOROGENIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,2582,"Compound"
6243,567,811,"CNS-Active","L-DOPA",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,567,"Compound"
6244,655,811,"CNS-Active","LIQUIRITIGENIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,655,"Compound"
6245,1514,811,"CNS-Active","CYNARIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,1514,"Compound"
6246,2558,811,"CNS-Active","CAFFEIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:13","2014-11-05 14:50:41",NULL,NULL,2558,"Compound"
6247,2582,811,"CNS-Active","CHLOROGENIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,2582,"Compound"
6248,753,812,"CNS-Depressant","ETHANOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,753,"Compound"
6249,893,812,"CNS-Depressant","PHENOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,893,"Compound"
6250,2103,812,"CNS-Depressant","CARPAINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,2103,"Compound"
6251,2166,812,"CNS-Depressant","PELLETIERINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,2166,"Compound"
6252,2542,812,"CNS-Depressant","BERGAPTEN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,2542,"Compound"
6253,2680,812,"CNS-Depressant","HESPERIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,2680,"Compound"
6254,2774,812,"CNS-Depressant","SCOPARONE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,2774,"Compound"
6255,2798,812,"CNS-Depressant","APIGENIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,2798,"Compound"
6256,3241,812,"CNS-Depressant","ETHYL-ACETATE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,3241,"Compound"
6257,3519,812,"CNS-Depressant","MAGNESIUM",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,3519,"Compound"
6258,4091,812,"CNS-Depressant","ATROPINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,4091,"Compound"
6259,8007,812,"CNS-Depressant","ASARONE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,8007,"Compound"
6260,8302,812,"CNS-Depressant","ACETONE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,8302,"Compound"
6261,8549,812,"CNS-Depressant","EUGENOL-METHYL-ETHER",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,8549,"Compound"
6262,8782,812,"CNS-Depressant","CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,8782,"Compound"
6263,11675,812,"CNS-Depressant","SAFROLE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,11675,"Compound"
6264,11864,812,"CNS-Depressant","6-SHOGAOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,11864,"Compound"
6265,11887,812,"CNS-Depressant","QUERCITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,11887,"Compound"
6266,12135,812,"CNS-Depressant","ANGELICIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,12135,"Compound"
6267,12171,812,"CNS-Depressant","SCOPOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,12171,"Compound"
6268,12174,812,"CNS-Depressant","EUGENOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,12174,"Compound"
6269,12617,812,"CNS-Depressant","BUTYL-ALCOHOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,12617,"Compound"
6270,12647,812,"CNS-Depressant","PIPERIDINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,12647,"Compound"
6271,12708,812,"CNS-Depressant","SCOPOLETIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,12708,"Compound"
6272,12841,812,"CNS-Depressant","DIPHENYL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,12841,"Compound"
6273,12847,812,"CNS-Depressant","BENZYL-BENZOATE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,12847,"Compound"
6274,13865,812,"CNS-Depressant","EMODIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,13865,"Compound"
6275,14376,812,"CNS-Depressant","URSOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,14376,"Compound"
6276,14502,812,"CNS-Depressant","MENTHOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,14502,"Compound"
6277,14578,812,"CNS-Depressant","LACTUCIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,14578,"Compound"
6278,14595,812,"CNS-Depressant","LACTUCOPICRIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,14595,"Compound"
6279,14736,812,"CNS-Depressant","PYRIDINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,14736,"Compound"
6280,14943,812,"CNS-Depressant","LINALOOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,14943,"Compound"
6281,15539,812,"CNS-Depressant","CHRYSIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,15539,"Compound"
6282,21770,812,"CNS-Depressant","BETA-SITOSTEROL-D-GLUCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,21770,"Compound"
6283,3840,813,"CNS-Inhibitor","BETA-EUDESMOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,3840,"Compound"
6284,8938,813,"CNS-Inhibitor","GABA|GAMMA-AMINOBUTYRIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,8938,"Compound"
6285,3358,814,"CNS-Paralytic","OXALIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,3358,"Compound"
6286,7360,814,"CNS-Paralytic","GENTIANINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,7360,"Compound"
6287,2712,815,"CNS-Sedative","MALTOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:14","2014-11-05 14:50:41",NULL,NULL,2712,"Compound"
6288,449,816,"CNS-Stimulant","PIPERINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,449,"Compound"
6289,453,816,"CNS-Stimulant","THEOPHYLLINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,453,"Compound"
6290,455,816,"CNS-Stimulant","THEOBROMINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,455,"Compound"
6291,1053,816,"CNS-Stimulant","HARMALOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,1053,"Compound"
6292,1512,816,"CNS-Stimulant","PYROCATECHOL",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,1512,"Compound"
6293,1521,816,"CNS-Stimulant","VERBENALIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,1521,"Compound"
6294,2089,816,"CNS-Stimulant","RETICULINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,2089,"Compound"
6295,2100,816,"CNS-Stimulant","CAFFEINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,2100,"Compound"
6296,2582,816,"CNS-Stimulant","CHLOROGENIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,2582,"Compound"
6297,4091,816,"CNS-Stimulant","ATROPINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:41",NULL,NULL,4091,"Compound"
6298,5845,816,"CNS-Stimulant","PLUMBAGIN",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:42",NULL,NULL,5845,"Compound"
6299,7360,816,"CNS-Stimulant","GENTIANINE",NULL,"DUKE","DATABASE","2012-04-10 14:19:15","2014-11-05 14:50:42",NULL,NULL,7360,"Compound"
