id,"external_id","annotations",compound_id,creator_id,updater_id,"created_at","updated_at"
2547,"C00361","Deoxyribonucleotides
",22501,NULL,NULL,"2015-02-24 22:36:16","2015-02-24 22:36:16"
2548,"C00448","Acyclic farnesane sesquiterpenoids
Farnesenes
",22502,NULL,NULL,"2015-02-24 22:36:17","2015-02-24 22:36:17"
2549,"LIPOAMIDE","a small molecule
",22503,NULL,NULL,"2015-02-24 22:36:18","2015-02-24 22:36:18"
2550,"LMST03020123","Vitamin D3 and derivatives
",22507,NULL,NULL,"2015-02-24 22:36:20","2015-02-24 22:36:20"
2551,"CHEBI:43474","phosphate ion
",22509,NULL,NULL,"2015-02-24 22:36:22","2015-02-24 22:36:22"
2552,"Pi","an inorganic phosphate
",22509,NULL,NULL,"2015-02-24 22:36:22","2015-02-24 22:36:22"
2553,"CHEBI:16835","monohydroxybenzoic acid
methoxybenzoic acid
",22510,NULL,NULL,"2015-02-24 22:36:23","2015-02-24 22:36:23"
2554,"LMPR02010044","Ubiquinones
",22510,NULL,NULL,"2015-02-24 22:36:23","2015-02-24 22:36:23"
2555,"CHEBI:17442","substituted aniline
aromatic ketone
4-oxo monocarboxylic acid
2-oxo monocarboxylic acid
dioxo monocarboxylic acid
beta-diketone
",22511,NULL,NULL,"2015-02-24 22:36:24","2015-02-24 22:36:24"
2556,"CHEBI:18372","pterin phosphate
dihydropterin
neopterins
",22512,NULL,NULL,"2015-02-24 22:36:25","2015-02-24 22:36:25"
2557,"CHEBI:20607","methylcytidine
",22514,NULL,NULL,"2015-02-24 22:36:26","2015-02-24 22:36:26"
2558,"DIHYDROLIPOAMIDE","a small molecule
",22515,NULL,NULL,"2015-02-24 22:36:27","2015-02-24 22:36:27"
2559,"CHEBI:15625","sulfonium compound
adenosines
",22516,NULL,NULL,"2015-02-24 22:36:28","2015-02-24 22:36:28"
2560,"C01137","Biogenic amines
",22516,NULL,NULL,"2015-02-24 22:36:28","2015-02-24 22:36:28"
2561,"CHEBI:66951","monocarboxylic acid
pyridines
aromatic ketone
",22518,NULL,NULL,"2015-02-24 22:36:30","2015-02-24 22:36:30"
2562,"CHEBI:18204","enone
3-oxo Delta(4)-steroid
20-oxo steroid
",22520,NULL,NULL,"2015-02-24 22:36:31","2015-02-24 22:36:31"
2563,"LMST02030163","C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",22520,NULL,NULL,"2015-02-24 22:36:31","2015-02-24 22:36:31"
2564,"CHEBI:41721","cysteine derivative
",22521,NULL,NULL,"2015-02-24 22:36:31","2015-02-24 22:36:31"
2565,"CHEBI:16311","2'-deoxycytidine phosphate
pyrimidine 2'-deoxyribonucleoside 5'-triphosphate
",22522,NULL,NULL,"2015-02-24 22:36:32","2015-02-24 22:36:32"
2566,"C00458","Deoxyribonucleotides
",22522,NULL,NULL,"2015-02-24 22:36:32","2015-02-24 22:36:32"
2567,"CHEBI:17709","adenosine 5'-phosphate
acyl sulfate
acyl monophosphate
",22525,NULL,NULL,"2015-02-24 22:36:34","2015-02-24 22:36:34"
2568,"CHEBI:17813","3beta-sterol
",22539,NULL,NULL,"2015-02-24 22:36:40","2015-02-24 22:36:40"
2569,"C11455","Cholesterol and derivatives
",22539,NULL,NULL,"2015-02-24 22:36:40","2015-02-24 22:36:40"
2570,"LMST01010149","Cholesterol and derivatives
",22539,NULL,NULL,"2015-02-24 22:36:40","2015-02-24 22:36:40"
2571,"CHEBI:30933","carboxyalkyl phosphate
",22540,NULL,NULL,"2015-02-24 22:36:41","2015-02-24 22:36:41"
2572,"LMST01010212","Cholesterol and derivatives
",22541,NULL,NULL,"2015-02-24 22:36:41","2015-02-24 22:36:41"
2573,"CHEBI:16814","steroid sulfate
17-oxo steroid
",22544,NULL,NULL,"2015-02-24 22:36:42","2015-02-24 22:36:42"
2574,"C04555","C19 steroids (androgens) and derivatives
Sulfates
Androgens
",22544,NULL,NULL,"2015-02-24 22:36:42","2015-02-24 22:36:42"
2575,"LMST05020010","Sulfates
",22544,NULL,NULL,"2015-02-24 22:36:42","2015-02-24 22:36:42"
2576,"CHEBI:17137","sulfur oxoanion
",22545,NULL,NULL,"2015-02-24 22:36:45","2015-02-24 22:36:45"
2577,"HSO3","an anion
",22545,NULL,NULL,"2015-02-24 22:36:45","2015-02-24 22:36:45"
2578,"CHEBI:2719","angiotensin II
",22546,NULL,NULL,"2015-02-24 22:36:46","2015-02-24 22:36:46"
2579,"C02135","Angiotensin [KO:K09821]
",22546,NULL,NULL,"2015-02-24 22:36:46","2015-02-24 22:36:46"
2580,"CHEBI:16234","oxygen hydride
",22549,NULL,NULL,"2015-02-24 22:36:47","2015-02-24 22:36:47"
2581,"OH","an anion
",22549,NULL,NULL,"2015-02-24 22:36:47","2015-02-24 22:36:47"
2582,"CHEBI:16192","deoxyguanosine phosphate
purine 2'-deoxyribonucleoside 5'-monophosphate
guanyl deoxyribonucleotide
",22551,NULL,NULL,"2015-02-24 22:36:50","2015-02-24 22:36:50"
2583,"C00362","Deoxyribonucleotides
",22551,NULL,NULL,"2015-02-24 22:36:50","2015-02-24 22:36:50"
2584,"CHEBI:28602","D-fructofuranose 2,6-bisphosphate
",22553,NULL,NULL,"2015-02-24 22:36:51","2015-02-24 22:36:51"
2585,"CHEBI:29222","chlorine oxoanion
chlorine oxide
",22554,NULL,NULL,"2015-02-24 22:50:14","2015-02-24 22:50:14"
2586,"CPD-12800","an inorganic compound
",22554,NULL,NULL,"2015-02-24 22:50:14","2015-02-24 22:50:14"
2587,"L-GLYCERALDEHYDE","DL-glyceraldehyde
",22555,NULL,NULL,"2015-02-24 22:50:15","2015-02-24 22:50:15"
2588,"CHEBI:15633","dihydrofolic acids
",22558,NULL,NULL,"2015-02-24 22:50:17","2015-02-24 22:50:17"
2589,"CHEBI:29226","iodine oxoanion
",22563,NULL,NULL,"2015-02-24 22:50:20","2015-02-24 22:50:20"
2590,"CPD-13505","a small molecule
",22563,NULL,NULL,"2015-02-24 22:50:20","2015-02-24 22:50:20"
2591,"CHEBI:18081","dihydroxybenzoic acid
",22565,NULL,NULL,"2015-02-24 22:50:21","2015-02-24 22:50:21"
2592,"LMPR02010043","Ubiquinones
",22565,NULL,NULL,"2015-02-24 22:50:21","2015-02-24 22:50:21"
2593,"CHEBI:15694","glutathione derivative
",22568,NULL,NULL,"2015-02-24 22:50:24","2015-02-24 22:50:24"
2594,"CHEBI:49728","D-mannopyranose 6-phosphate
",22574,NULL,NULL,"2015-02-24 22:50:27","2015-02-24 22:50:27"
2595,"CHEBI:17769","aminobutanal
",22575,NULL,NULL,"2015-02-24 22:50:28","2015-02-24 22:50:28"
2596,"CHEBI:17725","glucosamine oligosaccharide
amino trisaccharide
",22576,NULL,NULL,"2015-02-24 22:50:29","2015-02-24 22:50:29"
2597,"CHEBI:30912","piperidinemonocarboxylic acid
",22578,NULL,NULL,"2015-02-24 22:50:30","2015-02-24 22:50:30"
2598,"CHEBI:15437","uroporphyrinogen
",22580,NULL,NULL,"2015-02-24 22:50:32","2015-02-24 22:50:32"
2599,"CHEBI:15899","carboxyalkyl phosphate
",22583,NULL,NULL,"2015-02-24 22:50:35","2015-02-24 22:50:35"
2600,"LMFA01050416","Hydroxy fatty acids
",22583,NULL,NULL,"2015-02-24 22:50:35","2015-02-24 22:50:35"
2601,"C04146","C40 isoprenoids (tetraterpenes)
Polyterpenoids
",22586,NULL,NULL,"2015-02-24 22:50:36","2015-02-24 22:50:36"
2602,"CHEBI:17672","one-carbon compound
acyl monophosphate
",22587,NULL,NULL,"2015-02-24 22:50:36","2015-02-24 22:50:36"
2603,"CHEBI:15435","porphyrinogens
",22588,NULL,NULL,"2015-02-24 22:50:37","2015-02-24 22:50:37"
2604,"CHEBI:15947","glucosaminylamine
",22589,NULL,NULL,"2015-02-24 22:50:38","2015-02-24 22:50:38"
2605,"CHEBI:18090","propanals
",22590,NULL,NULL,"2015-02-24 22:50:38","2015-02-24 22:50:38"
2606,"CHEBI:15769","cysteine derivative
",22595,NULL,NULL,"2015-02-24 22:50:43","2015-02-24 22:50:43"
2607,"C00235","C5 isoprenoids (hemiterpenes)
",22597,NULL,NULL,"2015-02-24 22:50:44","2015-02-24 22:50:44"
2608,"CHEBI:7438","formamides
",22599,NULL,NULL,"2015-02-24 22:50:45","2015-02-24 22:50:45"
2609,"CHEBI:18283","trehalose phosphate
",22600,NULL,NULL,"2015-02-24 22:50:45","2015-02-24 22:50:45"
2610,"CHEBI:18426","myo-inositol cyclic phosphate
",22601,NULL,NULL,"2015-02-24 22:50:46","2015-02-24 22:50:46"
2611,"C06524","Pyridine alkaloids
",22602,NULL,NULL,"2015-02-24 22:50:47","2015-02-24 22:50:47"
2612,"CHEBI:16938","aldonolactone phosphate
",22603,NULL,NULL,"2015-02-24 22:50:47","2015-02-24 22:50:47"
2613,"CHEBI:50616","aspartic acid derivative
C4-dicarboxylic acid
ketimine
",22606,NULL,NULL,"2015-02-24 22:50:48","2015-02-24 22:50:48"
2614,"LMFA01170110","Dicarboxylic acids
",22606,NULL,NULL,"2015-02-24 22:50:48","2015-02-24 22:50:48"
2615,"CHEBI:17980","acyl sulfate
adenosine bisphosphate
purine ribonucleoside bisphosphate
",22608,NULL,NULL,"2015-02-24 22:50:50","2015-02-24 22:50:50"
2616,"C00053","Coenzymes
",22608,NULL,NULL,"2015-02-24 22:50:50","2015-02-24 22:50:50"
2617,"CHEBI:16645","bilanes
",22609,NULL,NULL,"2015-02-24 22:50:51","2015-02-24 22:50:51"
2618,"CHEBI:16048","flavin mononucleotide
",22612,NULL,NULL,"2015-02-24 22:50:53","2015-02-24 22:50:53"
2619,"CHEBI:18228","myo-inositol trisphosphate
",22613,NULL,NULL,"2015-02-24 22:50:53","2015-02-24 22:50:53"
2620,"CHEBI:17475","amino dicarboxylic acid
",22614,NULL,NULL,"2015-02-24 22:50:54","2015-02-24 22:50:54"
2621,"CHEBI:17549","delta-amino acid
4-oxo monocarboxylic acid
",22615,NULL,NULL,"2015-02-24 22:50:55","2015-02-24 22:50:55"
2622,"LMFA01100055","Amino fatty acids
",22615,NULL,NULL,"2015-02-24 22:50:55","2015-02-24 22:50:55"
2623,"CHEBI:1941","quaternary ammonium ion
",22619,NULL,NULL,"2015-02-24 22:50:58","2015-02-24 22:50:58"
2624,"CHEBI:10702","trans-cyclohexa-3,5-diene-1,2-diol
",22621,NULL,NULL,"2015-02-24 22:50:58","2015-02-24 22:50:58"
2625,"CHEBI:17602","aminophenol
",22625,NULL,NULL,"2015-02-24 22:50:59","2015-02-24 22:50:59"
2626,"CPD-259","a phenol
",22625,NULL,NULL,"2015-02-24 22:50:59","2015-02-24 22:50:59"
2627,"CHEBI:17168","3beta-sterol
",22626,NULL,NULL,"2015-02-24 22:51:00","2015-02-24 22:51:00"
2628,"C01189","Cholesterol and derivatives
",22626,NULL,NULL,"2015-02-24 22:51:00","2015-02-24 22:51:00"
2629,"LMST01010089","Cholesterol and derivatives
",22626,NULL,NULL,"2015-02-24 22:51:00","2015-02-24 22:51:00"
2630,"CHEBI:17509","thioadenosine
",22628,NULL,NULL,"2015-02-24 22:51:02","2015-02-24 22:51:02"
2631,"CHEBI:16556","CMP-N-acyl-beta-neuraminic acid
",22629,NULL,NULL,"2015-02-24 22:51:03","2015-02-24 22:51:03"
2632,"CHEBI:18304","nicotinic acid dinucleotide
",22632,NULL,NULL,"2015-02-24 22:51:06","2015-02-24 22:51:06"
2633,"CHEBI:59789","organic cation
sulfonium compound
",22636,NULL,NULL,"2015-02-24 22:51:07","2015-02-24 22:51:07"
2634,"CHEBI:17312","acetamides
acetylspermine
",22637,NULL,NULL,"2015-02-24 22:51:08","2015-02-24 22:51:08"
2635,"CHEBI:17625","pyrimidine 2'-deoxyribonucleoside 5'-triphosphate
deoxyuridine phosphate
",22641,NULL,NULL,"2015-02-24 22:51:09","2015-02-24 22:51:09"
2636,"C00460","Deoxyribonucleotides
",22641,NULL,NULL,"2015-02-24 22:51:09","2015-02-24 22:51:09"
2637,"6-PYRUVOYL-5678-TETRAHYDROPTERIN","a small molecule
",22644,NULL,NULL,"2015-02-24 22:51:11","2015-02-24 22:51:11"
2638,"CHEBI:17877","flavin adenine dinucleotide
",22646,NULL,NULL,"2015-02-24 22:51:12","2015-02-24 22:51:12"
2639,"CHEBI:16978","leukotriene
",22647,NULL,NULL,"2015-02-24 22:51:14","2015-02-24 22:51:14"
2640,"C02166","Leukotrienes
",22647,NULL,NULL,"2015-02-24 22:51:14","2015-02-24 22:51:14"
2641,"LMFA03020003","Leukotrienes
",22647,NULL,NULL,"2015-02-24 22:51:14","2015-02-24 22:51:14"
2642,"CHEBI:27574","N2-acyl-L-ornithine
",22648,NULL,NULL,"2015-02-24 22:51:15","2015-02-24 22:51:15"
2643,"CHEBI:17552","purine ribonucleoside 5'-diphosphate
guanosine 5'-phosphate
",22650,NULL,NULL,"2015-02-24 22:51:17","2015-02-24 22:51:17"
2644,"C00035","Ribonucleotides
",22650,NULL,NULL,"2015-02-24 22:51:17","2015-02-24 22:51:17"
2645,"CHEBI:15918","2'-deoxycytidine phosphate
pyrimidine 2'-deoxyribonucleoside 5'-monophosphate
",22651,NULL,NULL,"2015-02-24 22:51:19","2015-02-24 22:51:19"
2646,"C00239","Deoxyribonucleotides
",22651,NULL,NULL,"2015-02-24 22:51:19","2015-02-24 22:51:19"
2647,"CHEBI:15351","acyl-CoA
",22654,NULL,NULL,"2015-02-24 22:51:22","2015-02-24 22:51:22"
2648,"CHEBI:17422","diadenosyl tetraphosphate
",22655,NULL,NULL,"2015-02-24 22:51:28","2015-02-24 22:51:28"
2649,"CHEBI:16493","xylulose phosphate
",22657,NULL,NULL,"2015-02-24 22:51:30","2015-02-24 22:51:30"
2650,"CHEBI:28889","pteridines
",22658,NULL,NULL,"2015-02-24 22:51:30","2015-02-24 22:51:30"
2651,"5678-TETRAHYDROPTERIDINE","a small molecule
",22658,NULL,NULL,"2015-02-24 22:51:30","2015-02-24 22:51:30"
2652,"CHLORDECONE-ALCOHOL","a small molecule
",22660,NULL,NULL,"2015-02-24 22:51:31","2015-02-24 22:51:31"
2653,"CHEBI:15551","prostaglandins E
",22661,NULL,NULL,"2015-02-24 22:51:31","2015-02-24 22:51:31"
2654,"C00584","Prostaglandins
",22661,NULL,NULL,"2015-02-24 22:51:31","2015-02-24 22:51:31"
2655,"LMFA03010003","Prostaglandins
",22661,NULL,NULL,"2015-02-24 22:51:31","2015-02-24 22:51:31"
2656,"CHEBI:17013","thymidine 5'-monophosphate
",22662,NULL,NULL,"2015-02-24 22:51:33","2015-02-24 22:51:33"
2657,"C00364","Deoxyribonucleotides
",22662,NULL,NULL,"2015-02-24 22:51:33","2015-02-24 22:51:33"
2658,"CHEBI:17798","gamma-glutamyl phosphate
",22663,NULL,NULL,"2015-02-24 22:51:34","2015-02-24 22:51:34"
2659,"CHEBI:57924","amino acid zwitterion
",22664,NULL,NULL,"2015-02-24 22:51:35","2015-02-24 22:51:35"
2660,"CHEBI:17278","3alpha-hydroxy steroid
7alpha-hydroxy steroid
12alpha-hydroxy steroid
26-hydroxy steroid
",22665,NULL,NULL,"2015-02-24 22:51:35","2015-02-24 22:51:35"
2661,"C05446","C27 bile acids, alcohols, and derivatives
",22665,NULL,NULL,"2015-02-24 22:51:35","2015-02-24 22:51:35"
2662,"LMST04030014","C27 bile acids, alcohols, and derivatives
",22665,NULL,NULL,"2015-02-24 22:51:35","2015-02-24 22:51:35"
2663,"CHEBI:16836","mononitrophenol
",22666,NULL,NULL,"2015-02-24 22:51:36","2015-02-24 22:51:36"
2664,"CHEBI:17697","acetamides
hydroxyindole
",22668,NULL,NULL,"2015-02-24 22:51:39","2015-02-24 22:51:39"
2665,"N-ACETYL-SEROTONIN","a small molecule
",22668,NULL,NULL,"2015-02-24 22:51:39","2015-02-24 22:51:39"
2666,"CHEBI:37753","pyridine alkaloid
aminoacylpyridine
",22669,NULL,NULL,"2015-02-24 22:51:39","2015-02-24 22:51:39"
2667,"LMFA01170082","Dicarboxylic acids
",22670,NULL,NULL,"2015-02-24 22:51:40","2015-02-24 22:51:40"
2668,"CHEBI:15479","short-chain fatty acyl-CoA
methyl-branched fatty acyl-CoA
",22671,NULL,NULL,"2015-02-24 22:51:41","2015-02-24 22:51:41"
2669,"LMFA03010033","Prostaglandins
",22672,NULL,NULL,"2015-02-24 22:51:44","2015-02-24 22:51:44"
2670,"CHEBI:28846","pyrimidine 2'-deoxyribonucleoside 5'-diphosphate
2'-deoxycytidine phosphate
",22673,NULL,NULL,"2015-02-24 22:51:44","2015-02-24 22:51:44"
2671,"C00705","Deoxyribonucleotides
",22673,NULL,NULL,"2015-02-24 22:51:44","2015-02-24 22:51:44"
2672,"CHEBI:16238","flavin adenine dinucleotide
",22674,NULL,NULL,"2015-02-24 22:51:46","2015-02-24 22:51:46"
2673,"CHEBI:28884","acetamides
",22675,NULL,NULL,"2015-02-24 22:51:47","2015-02-24 22:51:47"
2674,"N-ACETYLARYLAMINE","a small molecule
",22675,NULL,NULL,"2015-02-24 22:51:47","2015-02-24 22:51:47"
2675,"CHEBI:15710","quaternary ammonium ion
",22676,NULL,NULL,"2015-02-24 22:51:48","2015-02-24 22:51:48"
2676,"BETAINE_ALDEHYDE","a small molecule
",22676,NULL,NULL,"2015-02-24 22:51:48","2015-02-24 22:51:48"
2677,"CHEBI:2003","dihydroxyindole
",22677,NULL,NULL,"2015-02-24 22:51:49","2015-02-24 22:51:49"
2678,"CHEBI:15873","2-amino-2-deoxy-D-glucopyranose 6-phosphate
",22678,NULL,NULL,"2015-02-24 22:51:50","2015-02-24 22:51:50"
2679,"CHEBI:16265","succinate semialdehyde
",22679,NULL,NULL,"2015-02-24 22:51:51","2015-02-24 22:51:51"
2680,"LMFA06000118","Fatty aldehydes
",22679,NULL,NULL,"2015-02-24 22:51:51","2015-02-24 22:51:51"
2681,"CHEBI:15439","coproporphyrinogen
",22681,NULL,NULL,"2015-02-24 22:51:52","2015-02-24 22:51:52"
2682,"CHEBI:30907","oxo dicarboxylic acid
beta-diketone
",22685,NULL,NULL,"2015-02-24 22:51:54","2015-02-24 22:51:54"
2683,"LMFA01170066","Dicarboxylic acids
",22685,NULL,NULL,"2015-02-24 22:51:55","2015-02-24 22:51:55"
2684,"CHEBI:18116","C-nucleoside phosphate
",22688,NULL,NULL,"2015-02-24 22:51:57","2015-02-24 22:51:57"
2685,"CHEBI:63860","iminium betaine
N-glycosylpyridine
",22689,NULL,NULL,"2015-02-24 22:51:58","2015-02-24 22:51:58"
2686,"CHEBI:15996","guanosine 5'-phosphate
purine ribonucleoside 5'-triphosphate
",22690,NULL,NULL,"2015-02-24 22:52:00","2015-02-24 22:52:00"
2687,"C00044","Ribonucleotides
",22690,NULL,NULL,"2015-02-24 22:52:00","2015-02-24 22:52:00"
2688,"CHEBI:18075","pyrimidine 2'-deoxyribonucleoside 5'-diphosphate
thymidine phosphate
",22691,NULL,NULL,"2015-02-24 22:52:02","2015-02-24 22:52:02"
2689,"C00363","Deoxyribonucleotides
",22691,NULL,NULL,"2015-02-24 22:52:02","2015-02-24 22:52:02"
2690,"CHEBI:17927","acetylspermidine
",22693,NULL,NULL,"2015-02-24 22:52:06","2015-02-24 22:52:06"
2691,"CHEBI:15442","triterpenyl phosphate
triterpenoid
",22694,NULL,NULL,"2015-02-24 22:52:06","2015-02-24 22:52:06"
2692,"CHEBI:63689","diadenosyl hexaphosphate
",22696,NULL,NULL,"2015-02-24 22:52:08","2015-02-24 22:52:08"
2693,"CHEBI:17720","2,3-bisphosphoglyceric acid
",22701,NULL,NULL,"2015-02-24 22:52:11","2015-02-24 22:52:11"
2694,"CHEBI:28096","deoxyribulose phosphate
",22704,NULL,NULL,"2015-02-24 22:52:13","2015-02-24 22:52:13"
2695,"CHEBI:15570","D-alpha-amino acid
alanine
",22709,NULL,NULL,"2015-02-24 22:52:17","2015-02-24 22:52:17"
2696,"C00133","Other amino acids
",22709,NULL,NULL,"2015-02-24 22:52:17","2015-02-24 22:52:17"
2697,"CHEBI:16356","guanyl ribonucleotide
3',5'-cyclic purine nucleotide
",22712,NULL,NULL,"2015-02-24 22:52:18","2015-02-24 22:52:18"
2698,"C00942","3',5'-Cyclic nuclcleotides
",22712,NULL,NULL,"2015-02-24 22:52:18","2015-02-24 22:52:18"
2699,"CHEBI:48928","gluconic acid phosphate
",22713,NULL,NULL,"2015-02-24 22:52:20","2015-02-24 22:52:20"
2700,"CHEBI:17998","alpha-CH2-containing aldehyde
",22714,NULL,NULL,"2015-02-24 22:52:20","2015-02-24 22:52:20"
2701,"4-METHYLPENTANAL","a small molecule
",22714,NULL,NULL,"2015-02-24 22:52:20","2015-02-24 22:52:20"
2702,"CHEBI:28803","vitamin B6 phosphate
",22715,NULL,NULL,"2015-02-24 22:52:21","2015-02-24 22:52:21"
2703,"CHEBI:15548","prostaglandins E
",22716,NULL,NULL,"2015-02-24 22:52:21","2015-02-24 22:52:21"
2704,"LMFA03010146","Prostaglandins
",22716,NULL,NULL,"2015-02-24 22:52:21","2015-02-24 22:52:21"
2705,"CHEBI:995","2-amino-3-(3-oxoprop-1-enyl)but-2-enedioic acid
",22722,NULL,NULL,"2015-02-24 22:52:23","2015-02-24 22:52:23"
2706,"CHEBI:15552","prostaglandins I
",22723,NULL,NULL,"2015-02-24 22:52:24","2015-02-24 22:52:24"
2707,"C01312","Prostaglandins
",22723,NULL,NULL,"2015-02-24 22:52:24","2015-02-24 22:52:24"
2708,"LMFA03010087","Prostaglandins
",22723,NULL,NULL,"2015-02-24 22:52:24","2015-02-24 22:52:24"
2709,"CHEBI:15651","long-chain fatty acid
leukotriene
polyunsaturated fatty acid
oxylipin
epoxy fatty acid
",22724,NULL,NULL,"2015-02-24 22:52:25","2015-02-24 22:52:25"
2710,"C00909","Epoxy fatty acids
Leukotrienes
",22724,NULL,NULL,"2015-02-24 22:52:25","2015-02-24 22:52:25"
2711,"LMFA03020023","Leukotrienes
",22724,NULL,NULL,"2015-02-24 22:52:25","2015-02-24 22:52:25"
2712,"CHEBI:15883","guanosine 5'-phosphate
purine ribonucleoside 5'-tetraphosphate
",22727,NULL,NULL,"2015-02-24 22:52:29","2015-02-24 22:52:29"
2713,"CHEBI:18077","pyrimidine 2'-deoxyribonucleoside 5'-triphosphate
thymidine phosphate
",22728,NULL,NULL,"2015-02-24 22:52:30","2015-02-24 22:52:30"
2714,"C00459","Deoxyribonucleotides
",22728,NULL,NULL,"2015-02-24 22:52:30","2015-02-24 22:52:30"
2715,"CHEBI:17436","carboxyalkyl phosphate
",22729,NULL,NULL,"2015-02-24 22:52:31","2015-02-24 22:52:31"
2716,"LMFA01050415","Hydroxy fatty acids
",22729,NULL,NULL,"2015-02-24 22:52:31","2015-02-24 22:52:31"
2717,"CHEBI:18020","butanals
",22730,NULL,NULL,"2015-02-24 22:52:31","2015-02-24 22:52:31"
2718,"4-TRIMETHYLAMMONIOBUTANAL","a small molecule
",22730,NULL,NULL,"2015-02-24 22:52:31","2015-02-24 22:52:31"
2719,"CHEBI:16955","GDP-sugar
",22731,NULL,NULL,"2015-02-24 22:52:32","2015-02-24 22:52:32"
2720,"C00129","C5 isoprenoids (hemiterpenes)
",22732,NULL,NULL,"2015-02-24 22:52:33","2015-02-24 22:52:33"
2721,"CHEBI:28542","2-deoxyribose 1-phosphate
",22734,NULL,NULL,"2015-02-24 22:52:35","2015-02-24 22:52:35"
2722,"CHEBI:17028","ketoaldonic acid
hexonic acid
",22735,NULL,NULL,"2015-02-24 22:52:36","2015-02-24 22:52:36"
2723,"CHEBI:27928","C-nitro compound
organic thiophosphate
organothiophosphate insecticide
",22737,NULL,NULL,"2015-02-24 22:52:37","2015-02-24 22:52:37"
2724,"C06604","Organophosphorus insecticides
",22737,NULL,NULL,"2015-02-24 22:52:37","2015-02-24 22:52:37"
2725,"PARATHION","an aryl dialkyl phosphate
",22737,NULL,NULL,"2015-02-24 22:52:37","2015-02-24 22:52:37"
2726,"CHEBI:17898","retinal
",22739,NULL,NULL,"2015-02-24 22:52:39","2015-02-24 22:52:39"
2727,"C00376","Retinoids
",22739,NULL,NULL,"2015-02-24 22:52:39","2015-02-24 22:52:39"
2728,"LMPR01090002","Retinoids
",22739,NULL,NULL,"2015-02-24 22:52:39","2015-02-24 22:52:39"
2729,"CHEBI:17245","one-carbon compound
carbon oxide
",22741,NULL,NULL,"2015-02-24 22:52:40","2015-02-24 22:52:40"
2730,"CARBON-MONOXIDE","a small molecule
",22741,NULL,NULL,"2015-02-24 22:52:40","2015-02-24 22:52:40"
2731,"CHEBI:18334","adenosine 5'-phosphate
purine ribonucleoside 5'-tetraphosphate
",22742,NULL,NULL,"2015-02-24 22:52:41","2015-02-24 22:52:41"
2732,"CHEBI:16026","2,6-diaminopimelic acid
",22746,NULL,NULL,"2015-02-24 22:52:43","2015-02-24 22:52:43"
2733,"LMFA01170102","Dicarboxylic acids
",22746,NULL,NULL,"2015-02-24 22:52:43","2015-02-24 22:52:43"
2734,"CHEBI:15925","ketoaldonic acid phosphate
",22751,NULL,NULL,"2015-02-24 22:52:46","2015-02-24 22:52:46"
2735,"CHEBI:15379","diatomic oxygen
elemental molecule
",22752,NULL,NULL,"2015-02-24 22:52:47","2015-02-24 22:52:47"
2736,"OXYGEN-MOLECULE","a non-metabolic compound
",22752,NULL,NULL,"2015-02-24 22:52:47","2015-02-24 22:52:47"
2737,"CHEBI:15554","prostaglandins H
oxylipin
",22755,NULL,NULL,"2015-02-24 22:52:50","2015-02-24 22:52:50"
2738,"C00427","Prostaglandins
",22755,NULL,NULL,"2015-02-24 22:52:50","2015-02-24 22:52:50"
2739,"LMFA03010010","Prostaglandins
",22755,NULL,NULL,"2015-02-24 22:52:50","2015-02-24 22:52:50"
2740,"CHEBI:2691","nitrite esters
",22756,NULL,NULL,"2015-02-24 22:52:51","2015-02-24 22:52:51"
2741,"CHEBI:16893","sphingoid 1-phosphate
",22757,NULL,NULL,"2015-02-24 22:52:52","2015-02-24 22:52:52"
2742,"C01120","Sphingoid base 1-phosphates
",22757,NULL,NULL,"2015-02-24 22:52:52","2015-02-24 22:52:52"
2743,"LMSP01050002","Sphingoid base 1-phosphates
",22757,NULL,NULL,"2015-02-24 22:52:52","2015-02-24 22:52:52"
2744,"CHEBI:16620","TDP-sugar
",22764,NULL,NULL,"2015-02-24 22:52:58","2015-02-24 22:52:58"
2745,"CHEBI:15555","prostaglandins D
",22765,NULL,NULL,"2015-02-24 22:52:58","2015-02-24 22:52:58"
2746,"C00696","Prostaglandins
",22765,NULL,NULL,"2015-02-24 22:52:58","2015-02-24 22:52:58"
