id,"name","gene_name","description","go_classification","general_function","specific_function","pathway","reaction","cellular_location","signals","transmembrane_regions",molecular_weight,theoretical_pi,"locus","chromosome","uniprot_name","uniprot_id","pdb_id","genbank_protein_id","genbank_gene_id","genecard_id","genatlas_id","hgnc_id","hprd_id","organism","general_citations","comments",creator_id,updater_id,"created_at","updated_at"
810,"Bile acyl-CoA synthetase","SLC27A5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y2P5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:09","2015-02-24 00:38:09"
811,"Cytochrome c oxidase subunit 6A2, mitochondrial","COX6A2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q02221",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:09","2015-02-24 00:38:09"
812,"Cytochrome c oxidase subunit 7B, mitochondrial","COX7B",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P24311",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:09","2015-02-24 00:38:09"
813,"Cytochrome c oxidase subunit 7C, mitochondrial","COX7C",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P15954",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:10","2015-02-24 00:38:10"
814,"Cytochrome c oxidase subunit 5B, mitochondrial","COX5B",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P10606",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:10","2015-02-24 00:38:10"
815,"Cytochrome c oxidase subunit 6B1","COX6B1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P14854",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:10","2015-02-24 00:38:10"
816,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial","COX4I1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P13073",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:10","2015-02-24 00:38:10"
817,"Cytochrome c oxidase subunit 8A, mitochondrial","COX8A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P10176",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:10","2015-02-24 00:38:10"
818,"Cytochrome c oxidase subunit 6C","COX6C",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P09669",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:10","2015-02-24 00:38:10"
819,"Cytochrome c oxidase subunit 3","MT-CO3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P00414",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:10","2015-02-24 00:38:10"
820,"Cytosolic 5'-nucleotidase III-like protein","NT5C3L",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q969T7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:13","2015-02-24 00:38:13"
821,"DNA-directed RNA polymerase III subunit RPC4","POLR3D",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P05423",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:40","2015-02-24 00:38:40"
822,"Ethanolamine-phosphate cytidylyltransferase","PCYT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q99447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
823,"DNA-directed RNA polymerase, mitochondrial","POLRMT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O00411",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
824,"DNA-directed RNA polymerase I subunit RPA2","POLR1B",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9H9Y6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
825,"DNA-directed RNA polymerase III subunit RPC7","POLR3G",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O15318",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
826,"DNA-directed RNA polymerase III subunit RPC2","POLR3B",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NW08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
827,"DNA-directed RNA polymerase I subunit RPA49","POLR1E",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9GZS1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
828,"DNA-directed RNA polymerase III subunit RPC8","POLR3H",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y535",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
829,"Dolichol kinase","DOLK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9UPQ8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
830,"DNA-directed RNA polymerase III subunit RPC1","POLR3A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O14802",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
831,"DNA-directed RNA polymerase I subunit RPA1","POLR1A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O95602",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
832,"Zinc ribbon domain containing 1","ZNRD1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q2L6J2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
833,"DNA-directed RNA polymerases I and III subunit RPAC2","POLR1D",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y2S0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
834,"DNA-directed RNA polymerase","DKFZp686D10173",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q7Z3R8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
835,"DNA-directed RNA polymerase III subunit RPC7-like","POLR3GL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9BT43",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
836,"POLR1C protein","POLR1C",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96HT3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:38:41","2015-02-24 00:38:41"
837,"Phosphatidylcholine-sterol acyltransferase","LCAT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P04180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:42:35","2015-02-24 00:42:35"
838,"Sterol O-acyltransferase 2","SOAT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O75908",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:42:35","2015-02-24 00:42:35"
839,"Nuclear receptor ROR-alpha","RORA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P35398",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:42:36","2015-02-24 00:42:36"
840,"Phenylalanine--tRNA ligase, mitochondrial","FARS2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O95363",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:20","2015-02-24 00:43:20"
841,"Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2","PAPSS2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O95340",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:20","2015-02-24 00:43:20"
842,"Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A","INPP5J",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q15735",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:20","2015-02-24 00:43:20"
843,"Inositol polyphosphate 5-phosphatase K","INPP5K",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9BT40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:20","2015-02-24 00:43:20"
844,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial","MCCC2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9HCC0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:20","2015-02-24 00:43:20"
845,"Biotin--protein ligase","HLCS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P50747",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:20","2015-02-24 00:43:20"
846,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial","MCCC1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96RQ3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:20","2015-02-24 00:43:20"
847,"Phenylalanine--tRNA ligase beta subunit","FARSB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NSD9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:20","2015-02-24 00:43:20"
848,"Ubiquitin-conjugating enzyme E2 A","UBE2A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P49459",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
849,"NEDD8-conjugating enzyme Ubc12","UBE2M",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P61081",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
850,"Ubiquitin/ISG15-conjugating enzyme E2 L6","UBE2L6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O14933",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
851,"Ubiquitin-conjugating enzyme E2 G1","UBE2G1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P62253",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
852,"Ubiquitin-conjugating enzyme E2 E2","UBE2E2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96LR5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
853,"DNA ligase 4","LIG4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P49917",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
854,"Ubiquitin-conjugating enzyme E2 B","UBE2B",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P63146",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
855,"Ubiquitin-conjugating enzyme E2 J2","UBE2J2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8N2K1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
856,"Ubiquitin-conjugating enzyme E2 L3","UBE2L3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P68036",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
857,"RNA 3'-terminal phosphate cyclase","RTCA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O00442",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
858,"Ubiquitin-conjugating enzyme E2 D3","UBE2D3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P61077",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:21","2015-02-24 00:43:21"
859,"Ubiquitin-like modifier-activating enzyme 1","UBA1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P22314",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:22","2015-02-24 00:43:22"
860,"Ubiquitin-conjugating enzyme E2 E1","UBE2E1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P51965",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:22","2015-02-24 00:43:22"
861,"SUMO-conjugating enzyme UBC9","UBE2I",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P63279",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:22","2015-02-24 00:43:22"
862,"Ubiquitin-conjugating enzyme E2 J1","UBE2J1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y385",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:22","2015-02-24 00:43:22"
863,"Ubiquitin-conjugating enzyme E2 C","UBE2C",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O00762",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:22","2015-02-24 00:43:22"
864,"Selenide, water dikinase 1","SEPHS1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P49903",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:22","2015-02-24 00:43:22"
865,"Ubiquitin-conjugating enzyme E2 N","UBE2N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P61088",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:22","2015-02-24 00:43:22"
866,"DNA ligase 1","LIG1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P18858",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:22","2015-02-24 00:43:22"
867,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3","PFKFB3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q16875",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
868,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4","PFKFB4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q16877",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
869,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1","PFKFB1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P16118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
870,"Fructose-1,6-bisphosphatase isozyme 2","FBP2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O00757",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
871,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2","PFKFB2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O60825",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
872,"DNA polymerase alpha catalytic subunit","POLA1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P09884",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
873,"DNA polymerase epsilon subunit 4","POLE4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NR33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
874,"DNA polymerase delta catalytic subunit","POLD1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P28340",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
875,"DNA polymerase zeta catalytic subunit","REV3L",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O60673",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
876,"DNA polymerase epsilon catalytic subunit A","POLE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q07864",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
877,"DNA polymerase epsilon subunit 3","POLE3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NRF9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
878,"DNA polymerase epsilon subunit 2","POLE2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P56282",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
879,"Diphosphomevalonate decarboxylase","MVD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P53602",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
880,"UTP--glucose-1-phosphate uridylyltransferase","UGP2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q16851",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:23","2015-02-24 00:43:23"
881,"Poly(A) polymerase alpha","PAPOLA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P51003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
882,"UDP-N-acetylhexosamine pyrophosphorylase","UAP1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q16222",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
883,"Poly(A) polymerase gamma","PAPOLG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9BWT3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
884,"Katanin p60 ATPase-containing subunit A1","KATNA1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O75449",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
885,"Bifunctional polynucleotide phosphatase/kinase","PNKP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96T60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
886,"Synaptojanin-2","SYNJ2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O15056",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
887,"72 kDa inositol polyphosphate 5-phosphatase","INPP5E",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NRR6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
888,"Synaptojanin-1","SYNJ1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O43426",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
889,"Dolichyldiphosphatase 1","DOLPP1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q86YN1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
890,"Bifunctional coenzyme A synthase","COASY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q13057",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
891,"E3 ubiquitin-protein ligase NEDD4-like","NEDD4L",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96PU5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-24 00:43:24","2015-02-24 00:43:24"
